,sancion,causa,dependencia,genero,ingreso,puesto,c,value
3684,Multa,COHECHO,Economía y Desarrollo,Mujer,4159152.0,Gobernador,1,1
3685,Multa,COHECHO,Economía y Desarrollo,Mujer,4935564.0,Gobernador,1,1
3686,Multa,COHECHO,Economía y Desarrollo,Mujer,4248324.0,Gobernador,1,1
3687,Multa,COHECHO,Economía y Desarrollo,Mujer,4248324.0,Gobernador,1,1
3688,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,4248324.0,Director,1,1
3689,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,126855.0,Director,2,1
3690,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,608904.0,Director,2,1
3691,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,608904.0,Director,2,1
3692,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,608904.0,Director,2,1
3693,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,608904.0,Director,2,1
3694,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,608904.0,Director,2,1
3695,Indemnización Resarcitoria,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,608904.0,Director,2,1
3696,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,105560.0,Director,2,1
3697,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,105560.0,Director,2,1
3698,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,506688.0,Director,2,1
3699,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,506688.0,Director,2,1
3700,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,506688.0,Director,2,1
3701,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,506688.0,Director,2,1
3702,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,506688.0,Director,2,1
3703,Multa,CONTRATACIÓN INDEBIDA,Comunicación y Transporte,Mujer,506688.0,Director,2,1
3704,Acta Administrativa,COHECHO,Educación e Investigación,Hombre,506688.0,Director,0,1
3705,Acta Administrativa,COHECHO,Educación e Investigación,Hombre,380235.0,Director,0,1
3706,Acta Administrativa,COHECHO,Educación e Investigación,Hombre,1480848.0,Director,0,1
3707,Acta Administrativa,COHECHO,Educación e Investigación,Hombre,1646748.0,Director,0,1
3708,Acta Administrativa,COHECHO,Educación e Investigación,Hombre,1656804.0,Director,0,1
3709,Acta Administrativa,COHECHO,Educación e Investigación,Hombre,1597008.0,Director,0,1
3710,Acta Administrativa,COHECHO,Educación e Investigación,Hombre,1569432.0,Director,0,1
3711,Acta Administrativa,COHECHO,Educación e Investigación,Hombre,1569432.0,Director,0,1
3712,Acta Administrativa,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,1569432.0,Administrador,2,1
3713,Acta Administrativa,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,240210.0,Administrador,2,1
3714,Acta Administrativa,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,1005912.0,Administrador,2,1
3715,Acta Administrativa,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,1092720.0,Administrador,2,1
3716,Acta Administrativa,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,1066848.0,Administrador,2,1
3717,Acta Administrativa,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,1039908.0,Administrador,2,1
3718,Acta Administrativa,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,960492.0,Administrador,2,1
3719,Acta Administrativa,ABUSO DE FUNCIONES,Educación e Investigación,Mujer,960492.0,Administrador,2,1
3720,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Salud,Hombre,960492.0,Administrador,3,1
3721,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Salud,Hombre,1482612.0,Administrador,3,1
3722,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Salud,Hombre,365880.0,Administrador,3,1
3723,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Salud,Hombre,1444644.0,Administrador,3,1
3724,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Salud,Hombre,1514352.0,Administrador,3,1
3725,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Salud,Hombre,1559268.0,Administrador,3,1
3726,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Salud,Hombre,1548936.0,Administrador,3,1
3727,Indemnización Resarcitoria,CONFLICTO DE INTERÉS,Salud,Hombre,1548936.0,Administrador,3,1
3728,Sanción Económica,NEPOTISMO,Seguridad Nacional,Mujer,1548936.0,Director,2,1
3729,Sanción Económica,NEPOTISMO,Seguridad Nacional,Mujer,7029696.0,Director,1,1
3730,Sanción Económica,NEPOTISMO,Seguridad Nacional,Mujer,1946235.0,Director,2,1
3731,Sanción Económica,NEPOTISMO,Seguridad Nacional,Mujer,6136356.0,Director,1,1
3732,Sanción Económica,NEPOTISMO,Seguridad Nacional,Mujer,6644256.0,Director,1,1
3733,Sanción Económica,NEPOTISMO,Seguridad Nacional,Mujer,6228300.0,Director,1,1
3734,Sanción Económica,NEPOTISMO,Seguridad Nacional,Mujer,6037572.0,Director,1,1
3735,Sanción Económica,NEPOTISMO,Seguridad Nacional,Mujer,6037572.0,Director,1,1
3736,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,1404540.0,Director,2,1
3737,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,1404540.0,Director,2,1
3738,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,4445352.0,Director,1,1
3739,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,5317440.0,Director,1,1
3740,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,5710632.0,Director,1,1
3741,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,5500488.0,Director,1,1
3742,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,4828260.0,Director,1,1
3743,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,4828260.0,Director,1,1
3744,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Economía y Desarrollo,Mujer,4828260.0,Titular,1,1
3745,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Economía y Desarrollo,Mujer,1362370.0,Titular,2,1
3746,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Economía y Desarrollo,Mujer,4687128.0,Titular,1,1
3747,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Economía y Desarrollo,Mujer,4640544.0,Titular,1,1
3748,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Economía y Desarrollo,Mujer,4844484.0,Titular,1,1
3749,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Economía y Desarrollo,Mujer,4906260.0,Titular,1,1
3750,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Economía y Desarrollo,Mujer,4957368.0,Titular,1,1
3751,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Economía y Desarrollo,Mujer,4957368.0,Titular,1,1
3752,Inhabilitación,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Mujer,4957368.0,Director,1,1
3753,Inhabilitación,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Mujer,105560.0,Director,2,1
3754,Inhabilitación,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Mujer,506688.0,Director,2,1
3755,Inhabilitación,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Mujer,506688.0,Director,2,1
3756,Inhabilitación,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Mujer,506688.0,Director,2,1
3757,Inhabilitación,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Mujer,506688.0,Director,2,1
3758,Inhabilitación,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Mujer,506688.0,Director,2,1
3759,Inhabilitación,ENRIQUECIMIENTO OCULTO,Seguridad Nacional,Mujer,506688.0,Director,2,1
3760,Sanción Económica,COHECHO,Industria,Mujer,1579824.0,Director,2,1
3761,Sanción Económica,COHECHO,Industria,Mujer,1579824.0,Director,2,1
3762,Sanción Económica,COHECHO,Industria,Mujer,348030.0,Director,2,1
3763,Sanción Económica,COHECHO,Industria,Mujer,1491768.0,Director,2,1
3764,Sanción Económica,COHECHO,Industria,Mujer,1643220.0,Director,2,1
3765,Sanción Económica,COHECHO,Industria,Mujer,1518372.0,Director,2,1
3766,Sanción Económica,COHECHO,Industria,Mujer,1534476.0,Director,2,1
3767,Sanción Económica,COHECHO,Industria,Mujer,1534476.0,Director,2,1
3768,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,1602165.0,Director,3,1
3769,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,1602165.0,Director,3,1
3770,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,4786896.0,Director,1,1
3771,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,5414208.0,Director,1,1
3772,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,4827156.0,Director,1,1
3773,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,4389252.0,Director,1,1
3774,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,5128644.0,Director,1,1
3775,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,5128644.0,Director,1,1
3776,Inhabilitación,CONTRATACIÓN INDEBIDA,Servicios,Mujer,5128644.0,Director,1,1
3777,Inhabilitación,CONTRATACIÓN INDEBIDA,Servicios,Mujer,342270.0,Director,2,1
3778,Inhabilitación,CONTRATACIÓN INDEBIDA,Servicios,Mujer,1613688.0,Director,2,1
3779,Inhabilitación,CONTRATACIÓN INDEBIDA,Servicios,Mujer,1459332.0,Director,2,1
3780,Inhabilitación,CONTRATACIÓN INDEBIDA,Servicios,Mujer,1546740.0,Director,2,1
3781,Inhabilitación,CONTRATACIÓN INDEBIDA,Servicios,Mujer,1618836.0,Director,2,1
3782,Inhabilitación,CONTRATACIÓN INDEBIDA,Servicios,Mujer,1571268.0,Director,2,1
3783,Inhabilitación,CONTRATACIÓN INDEBIDA,Servicios,Mujer,1571268.0,Director,2,1
3784,Inhabilitación,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,105560.0,Jefe Departamento,0,1
3785,Inhabilitación,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,105560.0,Jefe Departamento,0,1
3786,Inhabilitación,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,506688.0,Jefe Departamento,0,1
3787,Inhabilitación,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,506688.0,Jefe Departamento,0,1
3788,Inhabilitación,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,506688.0,Jefe Departamento,0,1
3789,Inhabilitación,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,506688.0,Jefe Departamento,0,1
3790,Inhabilitación,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,506688.0,Jefe Departamento,0,1
3791,Inhabilitación,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,506688.0,Jefe Departamento,0,1
3792,Inhabilitación,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,506688.0,Jefe Departamento,0,1
3793,Inhabilitación,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,160000.0,Jefe Departamento,0,1
3794,Inhabilitación,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
3795,Inhabilitación,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
3796,Inhabilitación,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
3797,Inhabilitación,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
3798,Inhabilitación,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
3799,Inhabilitación,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,768000.0,Jefe Departamento,0,1
3800,Destitución,NEPOTISMO,Educación e Investigación,Mujer,768000.0,Titular,2,1
3801,Destitución,NEPOTISMO,Educación e Investigación,Mujer,1712255.0,Titular,2,1
3802,Destitución,NEPOTISMO,Educación e Investigación,Mujer,4389696.0,Titular,1,1
3803,Destitución,NEPOTISMO,Educación e Investigación,Mujer,4541208.0,Titular,1,1
3804,Destitución,NEPOTISMO,Educación e Investigación,Mujer,4322160.0,Titular,1,1
3805,Destitución,NEPOTISMO,Educación e Investigación,Mujer,4581156.0,Titular,1,1
3806,Destitución,NEPOTISMO,Educación e Investigación,Mujer,4549032.0,Titular,1,1
3807,Destitución,NEPOTISMO,Educación e Investigación,Mujer,4549032.0,Titular,1,1
3808,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,4549032.0,Administrador,1,1
3809,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,1572108.0,Administrador,2,1
3810,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,317365.0,Administrador,2,1
3811,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,1607712.0,Administrador,2,1
3812,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,1532940.0,Administrador,2,1
3813,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,1459392.0,Administrador,2,1
3814,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,1502808.0,Administrador,2,1
3815,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Salud,Mujer,1502808.0,Administrador,2,1
3816,Sanción Económica,NEPOTISMO,Banca y Finanzas,Hombre,1502808.0,Director,0,1
3817,Sanción Económica,NEPOTISMO,Banca y Finanzas,Hombre,306380.0,Director,0,1
3818,Sanción Económica,NEPOTISMO,Banca y Finanzas,Hombre,1597644.0,Director,0,1
3819,Sanción Económica,NEPOTISMO,Banca y Finanzas,Hombre,1524204.0,Director,0,1
3820,Sanción Económica,NEPOTISMO,Banca y Finanzas,Hombre,1500384.0,Director,0,1
3821,Sanción Económica,NEPOTISMO,Banca y Finanzas,Hombre,1529772.0,Director,0,1
3822,Sanción Económica,NEPOTISMO,Banca y Finanzas,Hombre,1526736.0,Director,0,1
3823,Sanción Económica,NEPOTISMO,Banca y Finanzas,Hombre,1526736.0,Director,0,1
3824,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Hombre,1526736.0,Director,0,1
3825,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Hombre,1717295.0,Director,0,1
3826,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Hombre,5760204.0,Director,1,1
3827,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Hombre,5996064.0,Director,1,1
3828,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Hombre,6593004.0,Director,1,1
3829,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Hombre,6513480.0,Director,1,1
3830,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Hombre,5746332.0,Director,1,1
3831,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Hombre,5746332.0,Director,1,1
3832,Inhabilitación,PECULADO,Arte y Cultura,Hombre,5746332.0,Secretario de Estado,1,1
3833,Inhabilitación,PECULADO,Arte y Cultura,Hombre,1864080.0,Secretario de Estado,0,1
3834,Inhabilitación,PECULADO,Arte y Cultura,Hombre,5725164.0,Secretario de Estado,1,1
3835,Inhabilitación,PECULADO,Arte y Cultura,Hombre,4908684.0,Secretario de Estado,1,1
3836,Inhabilitación,PECULADO,Arte y Cultura,Hombre,5281956.0,Secretario de Estado,1,1
3837,Inhabilitación,PECULADO,Arte y Cultura,Hombre,4587828.0,Secretario de Estado,0,1
3838,Inhabilitación,PECULADO,Arte y Cultura,Hombre,5812536.0,Secretario de Estado,1,1
3839,Inhabilitación,PECULADO,Arte y Cultura,Hombre,5812536.0,Secretario de Estado,1,1
3840,Sanción Económica,NEPOTISMO,Salud,Hombre,1280390.0,Secretario de Estado,0,1
3841,Sanción Económica,NEPOTISMO,Salud,Hombre,1280390.0,Secretario de Estado,0,1
3842,Sanción Económica,NEPOTISMO,Salud,Hombre,5256336.0,Secretario de Estado,1,1
3843,Sanción Económica,NEPOTISMO,Salud,Hombre,5038368.0,Secretario de Estado,1,1
3844,Sanción Económica,NEPOTISMO,Salud,Hombre,4460436.0,Secretario de Estado,0,1
3845,Sanción Económica,NEPOTISMO,Salud,Hombre,4727316.0,Secretario de Estado,1,1
3846,Sanción Económica,NEPOTISMO,Salud,Hombre,4579596.0,Secretario de Estado,0,1
3847,Sanción Económica,NEPOTISMO,Salud,Hombre,4579596.0,Secretario de Estado,0,1
3848,Sanción Económica,COHECHO,Servicios,Mujer,4579596.0,Director,1,1
3849,Sanción Económica,COHECHO,Servicios,Mujer,1165632.0,Director,2,1
3850,Sanción Económica,COHECHO,Servicios,Mujer,1118100.0,Director,2,1
3851,Sanción Económica,COHECHO,Servicios,Mujer,248880.0,Director,2,1
3852,Sanción Económica,COHECHO,Servicios,Mujer,1120308.0,Director,2,1
3853,Sanción Económica,COHECHO,Servicios,Mujer,1118796.0,Director,2,1
3854,Sanción Económica,COHECHO,Servicios,Mujer,1227348.0,Director,2,1
3855,Sanción Económica,COHECHO,Servicios,Mujer,1227348.0,Director,2,1
3856,Multa,CONTRATACIÓN INDEBIDA,Salud,Hombre,105560.0,Jefe Departamento,0,1
3857,Multa,CONTRATACIÓN INDEBIDA,Salud,Hombre,105560.0,Jefe Departamento,0,1
3858,Multa,CONTRATACIÓN INDEBIDA,Salud,Hombre,506688.0,Jefe Departamento,0,1
3859,Multa,CONTRATACIÓN INDEBIDA,Salud,Hombre,506688.0,Jefe Departamento,0,1
3860,Multa,CONTRATACIÓN INDEBIDA,Salud,Hombre,506688.0,Jefe Departamento,0,1
3861,Multa,CONTRATACIÓN INDEBIDA,Salud,Hombre,506688.0,Jefe Departamento,0,1
3862,Multa,CONTRATACIÓN INDEBIDA,Salud,Hombre,506688.0,Jefe Departamento,0,1
3863,Multa,CONTRATACIÓN INDEBIDA,Salud,Hombre,506688.0,Jefe Departamento,0,1
3864,Sanción Económica,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,506688.0,Director,3,1
3865,Sanción Económica,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,160000.0,Director,3,1
3866,Sanción Económica,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,768000.0,Director,3,1
3867,Sanción Económica,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,768000.0,Director,3,1
3868,Sanción Económica,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,768000.0,Director,3,1
3869,Sanción Económica,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,768000.0,Director,3,1
3870,Sanción Económica,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,768000.0,Director,3,1
3871,Sanción Económica,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Hombre,768000.0,Director,3,1
3872,Multa,PECULADO,Salud,Hombre,768000.0,Jefe Departamento,0,1
3873,Multa,PECULADO,Salud,Hombre,105560.0,Jefe Departamento,0,1
3874,Multa,PECULADO,Salud,Hombre,506688.0,Jefe Departamento,0,1
3875,Multa,PECULADO,Salud,Hombre,506688.0,Jefe Departamento,0,1
3876,Multa,PECULADO,Salud,Hombre,506688.0,Jefe Departamento,0,1
3877,Multa,PECULADO,Salud,Hombre,506688.0,Jefe Departamento,0,1
3878,Multa,PECULADO,Salud,Hombre,506688.0,Jefe Departamento,0,1
3879,Multa,PECULADO,Salud,Hombre,506688.0,Jefe Departamento,0,1
3880,Multa,DESVÍO DE RECURSOS,Salud,Mujer,506688.0,Director,2,1
3881,Multa,DESVÍO DE RECURSOS,Salud,Mujer,1626785.0,Director,2,1
3882,Multa,DESVÍO DE RECURSOS,Salud,Mujer,4138992.0,Director,1,1
3883,Multa,DESVÍO DE RECURSOS,Salud,Mujer,3847416.0,Director,1,1
3884,Multa,DESVÍO DE RECURSOS,Salud,Mujer,4106208.0,Director,1,1
3885,Multa,DESVÍO DE RECURSOS,Salud,Mujer,4998396.0,Director,1,1
3886,Multa,DESVÍO DE RECURSOS,Salud,Mujer,5121864.0,Director,1,1
3887,Multa,DESVÍO DE RECURSOS,Salud,Mujer,5121864.0,Director,1,1
3888,Inhabilitación,ENRIQUECIMIENTO OCULTO,Energía,Mujer,5121864.0,Director,1,1
3889,Inhabilitación,ENRIQUECIMIENTO OCULTO,Energía,Mujer,1787450.0,Director,2,1
3890,Inhabilitación,ENRIQUECIMIENTO OCULTO,Energía,Mujer,6989592.0,Director,1,1
3891,Inhabilitación,ENRIQUECIMIENTO OCULTO,Energía,Mujer,7005096.0,Director,1,1
3892,Inhabilitación,ENRIQUECIMIENTO OCULTO,Energía,Mujer,5933028.0,Director,1,1
3893,Inhabilitación,ENRIQUECIMIENTO OCULTO,Energía,Mujer,5642616.0,Director,1,1
3894,Inhabilitación,ENRIQUECIMIENTO OCULTO,Energía,Mujer,6229284.0,Director,1,1
3895,Inhabilitación,ENRIQUECIMIENTO OCULTO,Energía,Mujer,6229284.0,Director,1,1
3896,Sanción Económica,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,1414940.0,Director,0,1
3897,Sanción Económica,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,1414940.0,Director,0,1
3898,Sanción Económica,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,4413420.0,Director,1,1
3899,Sanción Económica,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,4796676.0,Director,1,1
3900,Sanción Económica,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,4008276.0,Director,0,1
3901,Sanción Económica,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,4568784.0,Director,1,1
3902,Sanción Económica,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,3925260.0,Director,0,1
3903,Sanción Económica,ENRIQUECIMIENTO OCULTO,Arte y Cultura,Hombre,3925260.0,Director,0,1
3904,Acta Administrativa,ABUSO DE FUNCIONES,Comunicación y Transporte,Hombre,3925260.0,Administrador,1,1
3905,Acta Administrativa,ABUSO DE FUNCIONES,Comunicación y Transporte,Hombre,324485.0,Administrador,3,1
3906,Acta Administrativa,ABUSO DE FUNCIONES,Comunicación y Transporte,Hombre,1480560.0,Administrador,3,1
3907,Acta Administrativa,ABUSO DE FUNCIONES,Comunicación y Transporte,Hombre,1547136.0,Administrador,3,1
