,autoridadSancionadora,sancion,causa,dependencia,genero,puesto,multa,ingreso,value
3075,OIC,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Industria,Hombre,Subadministrador,18884.0,1179144.0,1
3076,OIC,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Industria,Hombre,Subadministrador,18884.0,1080420.0,1
3077,OIC,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Industria,Hombre,Subadministrador,18884.0,1121412.0,1
3078,OIC,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Industria,Hombre,Subadministrador,18884.0,1215876.0,1
3079,OIC,SANCIÓN ECONÓMICA,ABUSO DE FUNCIONES,Industria,Hombre,Subadministrador,18884.0,1215876.0,1
3080,Tribunal,MULTADO,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,19145.0,1215876.0,1
3081,Tribunal,MULTADO,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,19145.0,506688.0,1
3082,Tribunal,MULTADO,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,19145.0,506688.0,1
3083,Tribunal,MULTADO,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,19145.0,105560.0,1
3084,Tribunal,MULTADO,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,19145.0,506688.0,1
3085,Tribunal,MULTADO,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,19145.0,506688.0,1
3086,Tribunal,MULTADO,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,19145.0,506688.0,1
3087,Tribunal,MULTADO,ENRIQUECIMIENTO OCULTO,Servicios,Mujer,Subdirector de Area,19145.0,506688.0,1
3088,OIC,INHABILITADO,TRÁFICO DE INFLUENCIAS,Comunicación y Transporte,Mujer,Jefe de Departamento,19145.0,506688.0,1
3089,OIC,INHABILITADO,TRÁFICO DE INFLUENCIAS,Comunicación y Transporte,Mujer,Jefe de Departamento,19145.0,768000.0,1
3090,OIC,INHABILITADO,TRÁFICO DE INFLUENCIAS,Comunicación y Transporte,Mujer,Jefe de Departamento,19145.0,768000.0,1
3091,OIC,INHABILITADO,TRÁFICO DE INFLUENCIAS,Comunicación y Transporte,Mujer,Jefe de Departamento,19145.0,160000.0,1
3092,OIC,INHABILITADO,TRÁFICO DE INFLUENCIAS,Comunicación y Transporte,Mujer,Jefe de Departamento,19145.0,768000.0,1
3093,OIC,INHABILITADO,TRÁFICO DE INFLUENCIAS,Comunicación y Transporte,Mujer,Jefe de Departamento,19145.0,768000.0,1
3094,OIC,INHABILITADO,TRÁFICO DE INFLUENCIAS,Comunicación y Transporte,Mujer,Jefe de Departamento,19145.0,768000.0,1
3095,OIC,INHABILITADO,TRÁFICO DE INFLUENCIAS,Comunicación y Transporte,Mujer,Jefe de Departamento,19145.0,768000.0,1
3096,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,Titular de Unidad,19145.0,768000.0,1
3097,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,Titular de Unidad,19145.0,1338460.0,1
3098,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,Titular de Unidad,19145.0,4660776.0,1
3099,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,Titular de Unidad,19145.0,4873116.0,1
3100,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,Titular de Unidad,19145.0,4830744.0,1
3101,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,Titular de Unidad,19145.0,5050884.0,1
3102,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,Titular de Unidad,19145.0,4834260.0,1
3103,Organo de Control Interno,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Comunicación y Transporte,Hombre,Titular de Unidad,19145.0,4834260.0,1
3104,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,Titular de Unidad,28076.0,4834260.0,1
3105,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,Titular de Unidad,28076.0,1314975.0,1
3106,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,Titular de Unidad,28076.0,4723968.0,1
3107,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,Titular de Unidad,28076.0,4213848.0,1
3108,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,Titular de Unidad,28076.0,5041056.0,1
3109,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,Titular de Unidad,28076.0,3718008.0,1
3110,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,Titular de Unidad,28076.0,4262136.0,1
3111,Contraloría Interna,INDEMNIZACIÓN RESARCITORIA,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,Titular de Unidad,28076.0,4262136.0,1
3112,OIC,MULTADO,ABUSO DE FUNCIONES,Agricultura,Mujer,Gobernador/a del Estado,12651.0,4262136.0,1
3113,OIC,MULTADO,ABUSO DE FUNCIONES,Agricultura,Mujer,Gobernador/a del Estado,12651.0,4746384.0,1
3114,OIC,MULTADO,ABUSO DE FUNCIONES,Agricultura,Mujer,Gobernador/a del Estado,12651.0,4081860.0,1
3115,OIC,MULTADO,ABUSO DE FUNCIONES,Agricultura,Mujer,Gobernador/a del Estado,12651.0,1341840.0,1
3116,OIC,MULTADO,ABUSO DE FUNCIONES,Agricultura,Mujer,Gobernador/a del Estado,12651.0,4722876.0,1
3117,OIC,MULTADO,ABUSO DE FUNCIONES,Agricultura,Mujer,Gobernador/a del Estado,12651.0,4091304.0,1
3118,OIC,MULTADO,ABUSO DE FUNCIONES,Agricultura,Mujer,Gobernador/a del Estado,12651.0,5226384.0,1
3119,OIC,MULTADO,ABUSO DE FUNCIONES,Agricultura,Mujer,Gobernador/a del Estado,12651.0,5226384.0,1
3120,OIC,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,Director de Area,12651.0,5226384.0,1
3121,OIC,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,Director de Area,12651.0,322825.0,1
3122,OIC,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,Director de Area,12651.0,1458912.0,1
3123,OIC,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,Director de Area,12651.0,1605168.0,1
3124,OIC,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,Director de Area,12651.0,1516668.0,1
3125,OIC,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,Director de Area,12651.0,1443816.0,1
3126,OIC,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,Director de Area,12651.0,1516080.0,1
3127,OIC,SUSPENSION,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,Director de Area,12651.0,1516080.0,1
3128,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Director de Area,12651.0,245655.0,1
3129,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Director de Area,12651.0,245655.0,1
3130,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Director de Area,12651.0,987108.0,1
3131,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Director de Area,12651.0,963936.0,1
3132,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Director de Area,12651.0,1043208.0,1
3133,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Director de Area,12651.0,986820.0,1
3134,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Director de Area,12651.0,996804.0,1
3135,Contraloría Interna,ACTA ADMINISTRATIVA,NEPOTISMO,Energía,Hombre,Director de Area,12651.0,996804.0,1
3136,Tribunal,INHABILITADO,COHECHO,Salud,Hombre,Subdirector de Area,12651.0,996804.0,1
3137,Tribunal,INHABILITADO,COHECHO,Salud,Hombre,Subdirector de Area,12651.0,160000.0,1
3138,Tribunal,INHABILITADO,COHECHO,Salud,Hombre,Subdirector de Area,12651.0,768000.0,1
3139,Tribunal,INHABILITADO,COHECHO,Salud,Hombre,Subdirector de Area,12651.0,768000.0,1
3140,Tribunal,INHABILITADO,COHECHO,Salud,Hombre,Subdirector de Area,12651.0,768000.0,1
3141,Tribunal,INHABILITADO,COHECHO,Salud,Hombre,Subdirector de Area,12651.0,768000.0,1
3142,Tribunal,INHABILITADO,COHECHO,Salud,Hombre,Subdirector de Area,12651.0,768000.0,1
3143,Tribunal,INHABILITADO,COHECHO,Salud,Hombre,Subdirector de Area,12651.0,768000.0,1
3144,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Director General Paraestatal A,5710.0,768000.0,1
3145,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Director General Paraestatal A,5710.0,1522240.0,1
3146,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Director General Paraestatal A,5710.0,5919600.0,1
3147,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Director General Paraestatal A,5710.0,5870244.0,1
3148,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Director General Paraestatal A,5710.0,6257544.0,1
3149,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Director General Paraestatal A,5710.0,5949720.0,1
3150,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Director General Paraestatal A,5710.0,6068208.0,1
3151,Tribunal,SANCIÓN ECONÓMICA,COHECHO,Comunicación y Transporte,Hombre,Director General Paraestatal A,5710.0,6068208.0,1
3152,OIC,INHABILITADO,PECULADO,Educación e Investigación,Hombre,Titular de Unidad,5710.0,6068208.0,1
3153,OIC,INHABILITADO,PECULADO,Educación e Investigación,Hombre,Titular de Unidad,5710.0,1618875.0,1
3154,OIC,INHABILITADO,PECULADO,Educación e Investigación,Hombre,Titular de Unidad,5710.0,5496816.0,1
3155,OIC,INHABILITADO,PECULADO,Educación e Investigación,Hombre,Titular de Unidad,5710.0,4208940.0,1
3156,OIC,INHABILITADO,PECULADO,Educación e Investigación,Hombre,Titular de Unidad,5710.0,4016388.0,1
3157,OIC,INHABILITADO,PECULADO,Educación e Investigación,Hombre,Titular de Unidad,5710.0,4277088.0,1
3158,OIC,INHABILITADO,PECULADO,Educación e Investigación,Hombre,Titular de Unidad,5710.0,4956576.0,1
3159,OIC,INHABILITADO,PECULADO,Educación e Investigación,Hombre,Titular de Unidad,5710.0,4956576.0,1
3160,Contraloría Interna,MULTADO,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,8868.0,334935.0,1
3161,Contraloría Interna,MULTADO,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,8868.0,334935.0,1
3162,Contraloría Interna,MULTADO,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,8868.0,1455288.0,1
3163,Contraloría Interna,MULTADO,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,8868.0,1503228.0,1
3164,Contraloría Interna,MULTADO,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,8868.0,1489740.0,1
3165,Contraloría Interna,MULTADO,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,8868.0,1539156.0,1
3166,Contraloría Interna,MULTADO,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,8868.0,1529604.0,1
3167,Contraloría Interna,MULTADO,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,Subdirector de Area,8868.0,1529604.0,1
3168,Contraloría Interna,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Hombre,Director General Adjunto,8868.0,1529604.0,1
3169,Contraloría Interna,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Hombre,Director General Adjunto,8868.0,1482195.0,1
3170,Contraloría Interna,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Hombre,Director General Adjunto,8868.0,4727604.0,1
3171,Contraloría Interna,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Hombre,Director General Adjunto,8868.0,4927308.0,1
3172,Contraloría Interna,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Hombre,Director General Adjunto,8868.0,3779172.0,1
3173,Contraloría Interna,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Hombre,Director General Adjunto,8868.0,4317180.0,1
3174,Contraloría Interna,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Hombre,Director General Adjunto,8868.0,4317180.0,1
3175,Contraloría Interna,SUSPENSION,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Energía,Hombre,Director General Adjunto,8868.0,4754484.0,1
3176,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Gobernanza y Justicia,Mujer,Jefe de Departamento,24596.0,4754484.0,1
3177,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Gobernanza y Justicia,Mujer,Jefe de Departamento,24596.0,126855.0,1
3178,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Gobernanza y Justicia,Mujer,Jefe de Departamento,24596.0,608904.0,1
3179,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Gobernanza y Justicia,Mujer,Jefe de Departamento,24596.0,608904.0,1
3180,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Gobernanza y Justicia,Mujer,Jefe de Departamento,24596.0,608904.0,1
3181,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Gobernanza y Justicia,Mujer,Jefe de Departamento,24596.0,608904.0,1
3182,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Gobernanza y Justicia,Mujer,Jefe de Departamento,24596.0,608904.0,1
3183,Organo de Control Interno,INDEMNIZACIÓN RESARCITORIA,PECULADO,Gobernanza y Justicia,Mujer,Jefe de Departamento,24596.0,608904.0,1
3184,Contraloría Interna,MULTADO,TRÁFICO DE INFLUENCIAS,Energía,Mujer,Subdirector de Area,25740.0,608904.0,1
3185,Contraloría Interna,MULTADO,TRÁFICO DE INFLUENCIAS,Energía,Mujer,Subdirector de Area,25740.0,367205.0,1
3186,Contraloría Interna,MULTADO,TRÁFICO DE INFLUENCIAS,Energía,Mujer,Subdirector de Area,25740.0,1576452.0,1
3187,Contraloría Interna,MULTADO,TRÁFICO DE INFLUENCIAS,Energía,Mujer,Subdirector de Area,25740.0,1623540.0,1
3188,Contraloría Interna,MULTADO,TRÁFICO DE INFLUENCIAS,Energía,Mujer,Subdirector de Area,25740.0,1581588.0,1
3189,Contraloría Interna,MULTADO,TRÁFICO DE INFLUENCIAS,Energía,Mujer,Subdirector de Area,25740.0,1581588.0,1
3190,Contraloría Interna,MULTADO,TRÁFICO DE INFLUENCIAS,Energía,Mujer,Subdirector de Area,25740.0,1490628.0,1
3191,Contraloría Interna,MULTADO,TRÁFICO DE INFLUENCIAS,Energía,Mujer,Subdirector de Area,25740.0,1538112.0,1
3192,OIC,DESTITUCION,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Mujer,Director General Paraestatal C,25740.0,1623515.0,1
3193,OIC,DESTITUCION,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Mujer,Director General Paraestatal C,25740.0,1623515.0,1
3194,OIC,DESTITUCION,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Mujer,Director General Paraestatal C,25740.0,4989768.0,1
3195,OIC,DESTITUCION,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Mujer,Director General Paraestatal C,25740.0,5233032.0,1
3196,OIC,DESTITUCION,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Mujer,Director General Paraestatal C,25740.0,4503336.0,1
3197,OIC,DESTITUCION,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Mujer,Director General Paraestatal C,25740.0,5460972.0,1
3198,OIC,DESTITUCION,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Mujer,Director General Paraestatal C,25740.0,4999968.0,1
3199,OIC,DESTITUCION,CONTRATACIÓN INDEBIDA,Banca y Finanzas,Mujer,Director General Paraestatal C,25740.0,4999968.0,1
3200,Contraloría Interna,SUSPENSION,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Hombre,Director de Area,25740.0,4999968.0,1
3201,Contraloría Interna,SUSPENSION,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Hombre,Director de Area,25740.0,233090.0,1
3202,Contraloría Interna,SUSPENSION,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Hombre,Director de Area,25740.0,1131408.0,1
3203,Contraloría Interna,SUSPENSION,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Hombre,Director de Area,25740.0,1102572.0,1
3204,Contraloría Interna,SUSPENSION,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Hombre,Director de Area,25740.0,1231356.0,1
3205,Contraloría Interna,SUSPENSION,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Hombre,Director de Area,25740.0,1218600.0,1
3206,Contraloría Interna,SUSPENSION,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Hombre,Director de Area,25740.0,1131252.0,1
3207,Contraloría Interna,SUSPENSION,TRÁFICO DE INFLUENCIAS,Gobernanza y Justicia,Hombre,Director de Area,25740.0,1131252.0,1
3208,Organo de Control Interno,ACTA ADMINISTRATIVA,TRÁFICO DE INFLUENCIAS,Arte y Cultura,Mujer,Subadministrador,25740.0,1131252.0,1
3209,Organo de Control Interno,ACTA ADMINISTRATIVA,TRÁFICO DE INFLUENCIAS,Arte y Cultura,Mujer,Subadministrador,25740.0,268920.0,1
3210,Organo de Control Interno,ACTA ADMINISTRATIVA,TRÁFICO DE INFLUENCIAS,Arte y Cultura,Mujer,Subadministrador,25740.0,1213992.0,1
3211,Organo de Control Interno,ACTA ADMINISTRATIVA,TRÁFICO DE INFLUENCIAS,Arte y Cultura,Mujer,Subadministrador,25740.0,1134336.0,1
3212,Organo de Control Interno,ACTA ADMINISTRATIVA,TRÁFICO DE INFLUENCIAS,Arte y Cultura,Mujer,Subadministrador,25740.0,1146648.0,1
3213,Organo de Control Interno,ACTA ADMINISTRATIVA,TRÁFICO DE INFLUENCIAS,Arte y Cultura,Mujer,Subadministrador,25740.0,1201044.0,1
3214,Organo de Control Interno,ACTA ADMINISTRATIVA,TRÁFICO DE INFLUENCIAS,Arte y Cultura,Mujer,Subadministrador,25740.0,1130004.0,1
3215,Organo de Control Interno,ACTA ADMINISTRATIVA,TRÁFICO DE INFLUENCIAS,Arte y Cultura,Mujer,Subadministrador,25740.0,1130004.0,1
3216,OIC,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Hombre,Subadministrador,25740.0,289065.0,1
3217,OIC,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Hombre,Subadministrador,25740.0,289065.0,1
3218,OIC,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Hombre,Subadministrador,25740.0,1111788.0,1
3219,OIC,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Hombre,Subadministrador,25740.0,1156272.0,1
3220,OIC,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Hombre,Subadministrador,25740.0,1247076.0,1
3221,OIC,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Hombre,Subadministrador,25740.0,1202088.0,1
3222,OIC,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Hombre,Subadministrador,25740.0,1202088.0,1
3223,OIC,DESTITUCION,TRÁFICO DE INFLUENCIAS,Banca y Finanzas,Hombre,Subadministrador,25740.0,1203024.0,1
3224,Contraloría Interna,INHABILITADO,COHECHO,Arte y Cultura,Hombre,Subadministrador,25740.0,1203024.0,1
3225,Contraloría Interna,INHABILITADO,COHECHO,Arte y Cultura,Hombre,Subadministrador,25740.0,308760.0,1
3226,Contraloría Interna,INHABILITADO,COHECHO,Arte y Cultura,Hombre,Subadministrador,25740.0,1452336.0,1
3227,Contraloría Interna,INHABILITADO,COHECHO,Arte y Cultura,Hombre,Subadministrador,25740.0,1558092.0,1
3228,Contraloría Interna,INHABILITADO,COHECHO,Arte y Cultura,Hombre,Subadministrador,25740.0,1516296.0,1
3229,Contraloría Interna,INHABILITADO,COHECHO,Arte y Cultura,Hombre,Subadministrador,25740.0,1447152.0,1
3230,Contraloría Interna,INHABILITADO,COHECHO,Arte y Cultura,Hombre,Subadministrador,25740.0,1469832.0,1
3231,Contraloría Interna,INHABILITADO,COHECHO,Arte y Cultura,Hombre,Subadministrador,25740.0,1469832.0,1
3232,OIC,SUSPENSION,COHECHO,Economía y Desarrollo,Mujer,Jefe de Departamento,25740.0,1469832.0,1
3233,OIC,SUSPENSION,COHECHO,Economía y Desarrollo,Mujer,Jefe de Departamento,25740.0,125000.0,1
3234,OIC,SUSPENSION,COHECHO,Economía y Desarrollo,Mujer,Jefe de Departamento,25740.0,600000.0,1
3235,OIC,SUSPENSION,COHECHO,Economía y Desarrollo,Mujer,Jefe de Departamento,25740.0,600000.0,1
3236,OIC,SUSPENSION,COHECHO,Economía y Desarrollo,Mujer,Jefe de Departamento,25740.0,600000.0,1
3237,OIC,SUSPENSION,COHECHO,Economía y Desarrollo,Mujer,Jefe de Departamento,25740.0,600000.0,1
3238,OIC,SUSPENSION,COHECHO,Economía y Desarrollo,Mujer,Jefe de Departamento,25740.0,600000.0,1
3239,OIC,SUSPENSION,COHECHO,Economía y Desarrollo,Mujer,Jefe de Departamento,25740.0,600000.0,1
3240,Tribunal,SUSPENSION,CONFLICTO DE INTERÉS,Energía,Mujer,Director General Adjunto,25740.0,600000.0,1
3241,Tribunal,SUSPENSION,CONFLICTO DE INTERÉS,Energía,Mujer,Director General Adjunto,25740.0,1493160.0,1
3242,Tribunal,SUSPENSION,CONFLICTO DE INTERÉS,Energía,Mujer,Director General Adjunto,25740.0,4791960.0,1
3243,Tribunal,SUSPENSION,CONFLICTO DE INTERÉS,Energía,Mujer,Director General Adjunto,25740.0,4730676.0,1
3244,Tribunal,SUSPENSION,CONFLICTO DE INTERÉS,Energía,Mujer,Director General Adjunto,25740.0,4462056.0,1
3245,Tribunal,SUSPENSION,CONFLICTO DE INTERÉS,Energía,Mujer,Director General Adjunto,25740.0,5208348.0,1
3246,Tribunal,SUSPENSION,CONFLICTO DE INTERÉS,Energía,Mujer,Director General Adjunto,25740.0,4193436.0,1
3247,Tribunal,SUSPENSION,CONFLICTO DE INTERÉS,Energía,Mujer,Director General Adjunto,25740.0,4193436.0,1
3248,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Minería,Mujer,Administrador,9238.0,1509756.0,1
3249,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Minería,Mujer,Administrador,9238.0,1509756.0,1
3250,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Minería,Mujer,Administrador,9238.0,313310.0,1
3251,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Minería,Mujer,Administrador,9238.0,1657932.0,1
3252,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Minería,Mujer,Administrador,9238.0,1566840.0,1
3253,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Minería,Mujer,Administrador,9238.0,1566840.0,1
3254,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Minería,Mujer,Administrador,9238.0,1515552.0,1
3255,Organo de Control Interno,MULTADO,TRÁFICO DE INFLUENCIAS,Minería,Mujer,Administrador,9238.0,1622328.0,1
3256,Organo de Control Interno,DESTITUCION,NEPOTISMO,Seguridad Nacional,Hombre,Jefe de Departamento,9238.0,126855.0,1
3257,Organo de Control Interno,DESTITUCION,NEPOTISMO,Seguridad Nacional,Hombre,Jefe de Departamento,9238.0,126855.0,1
3258,Organo de Control Interno,DESTITUCION,NEPOTISMO,Seguridad Nacional,Hombre,Jefe de Departamento,9238.0,608904.0,1
3259,Organo de Control Interno,DESTITUCION,NEPOTISMO,Seguridad Nacional,Hombre,Jefe de Departamento,9238.0,608904.0,1
